SA3	Region	Median Price	12M Growth (%)	Rent Change (%)	Yield (%)	Buy Affordability	Rent Affordability	10Y Growth (PA)	Latitude	Longitude
Sunshine Coast Hinterland	Sunshine Coast	$895,000	12.22	8	3.82	8.65	39.08	12.44444444	-26.90428317	152.9301758
Gympie - Cooloola	Wide Bay	$769,000	12.17	5	3.67	8.37	30.70	12.63157895	-26.19584174	152.5270821
Tablelands (East) - Kuranda	Cairns	$612,500	9.68	6	4.37	7.04	30.75	5.692307692	-17.37810386	145.6728584
Granite Belt	Darling Downs - Maranoa	$599,000	16.50	7	4.44	6.68	29.67	7.777777778	-28.73858145	151.8782219
Ipswich Hinterland	Ipswich	$699,000	23.27	10	4.61	6.83	31.52	11.87096774	-27.5983907	152.3217921
Gladstone	Central Queensland	$509,850	23.46	16	5.20	3.96	24.33	2.72264631	-23.90189798	151.2651176
Gladstone	Central Queensland	$320,000	21.26	15	7.04	2.52	17.75	2.72264631	-23.90189798	151.2651176
Toowoomba	Toowoomba	$729,000	13.71	9	4.33	5.95	25.75	8.413597734	-27.46173533	151.8625174
Rockhampton	Central Queensland	$825,000	21.28	8	4.39	5.83	25.60	5.85106383	-23.24222698	150.4567369
Bowen Basin - North	Mackay - Isaac - Whitsunday	$248,000	3.13	17	9.93	1.48	17.42	0.64516129	-21.34756829	148.1190593
Beaudesert	Logan - Beaudesert	$330,000	-11.85	6	6.64	3.25	21.57	9.154929577	-27.94055142	152.962036
Beaudesert	Logan - Beaudesert	$669,900	12.40	19	3.71	8.73	38.26	9.154929577	-27.94055142	152.962036
Mackay	Mackay - Isaac - Whitsunday	$349,000	15.83	13	4.81	3.46	16.68	3.523573201	-21.11457596	149.1344456
Mackay	Mackay - Isaac - Whitsunday	$659,025	18.48	16	5.47	4.27	27.61	3.523573201	-21.11457596	149.1344456
Rockhampton	Central Queensland	$825,000	21.28	8	4.39	5.84	30.34	5.85106383	-23.28921103	150.4705176
Darling Downs (West) - Maranoa	Darling Downs - Maranoa	$250,000	19.65	11	7.25	3.43	29.44	1	-27.2438969	149.6048138
Ipswich Hinterland	Ipswich	$699,000	23.27	10	4.61	7.02	32.40	11.87096774	-27.52581828	152.3983961
Toowoomba	Toowoomba	$484,500	23.59	8	4.97	4.56	22.67	8.413597734	-27.56844038	151.8929695
Toowoomba	Toowoomba	$629,000	13.71	9	4.30	6.29	31.99	8.413597734	-27.56844038	151.8929695
Sunshine Coast Hinterland	Sunshine Coast	$865,000	12.22	8	3.66	7.71	28.24	12.44444444	-26.76939126	153.0204252
Maryborough	Wide Bay	$595,000	10.75	5	4.93	11.30	55.66	10.6	-25.93030621	152.6364099
Bribie - Beachmere	Moreton Bay - North	$780,000	7.52	7	4.08	8.61	35.11	10.38167939	-27.08584593	153.0997168
Caloundra	Sunshine Coast	$818,100	15.38	9	3.92	11.13	43.60	14.12371134	-26.81605915	153.1191182
Caloundra	Sunshine Coast	$1,102,600	13.59	7	3.29	15.50	60.23	14.12371134	-26.81605915	153.1191182
Cairns - South	Cairns	$880,000	15.57	9	4.39	5.71	29.62	7.152737752	-17.19040794	145.7318468
Bundaberg	Wide Bay	$499,000	18.84	10	5.78	4.78	27.62	10	-24.82311245	152.3315419
Burnett	Wide Bay	$495,000	11.76	7	4.86	8.14	46.79	6.52173913	-25.25147903	151.9111316
Burnett	Wide Bay	$500,000	11.76	7	7.80	2.95	22.98	6.52173913	-26.66194006	151.8229538
Springfield - Redbank	Ipswich	$372,750	29.14	12	5.71	4.99	28.46	11.17647059	-27.60886815	152.8941356
Springfield - Redbank	Ipswich	$643,125	17.07	9	4.23	7.78	38.89	11.17647059	-27.60886815	152.8941356
Bundaberg	Wide Bay	$680,000	18.84	10	4.64	7.67	35.62	10	-25.10224701	152.3736241
Gympie - Cooloola	Wide Bay	$769,000	12.17	5	3.67	10.02	36.74	12.63157895	-26.08248121	152.781764
Darling Downs - East	Darling Downs - Maranoa	$497,500	20.27	13	4.50	6.48	29.16	6.888045541	-27.30503534	151.8472604
Granite Belt	Darling Downs - Maranoa	$495,000	16.50	7	5.39	6.35	34.21	7.777777778	-28.00458113	152.2041253
Gympie - Cooloola	Wide Bay	$485,000	12.17	5	3.60	11.92	42.97	12.63157895	-26.19147104	152.0625432
Innisfail - Cassowary Coast	Cairns	$395,000	7.27	12	6.10	5.97	36.41	5.884615385	-17.52066296	146.0097537
Innisfail - Cassowary Coast	Cairns	$395,000	7.27	12	6.10	6.69	40.84	5.884615385	-17.52751906	146.0155297
Darling Downs (West) - Maranoa	Darling Downs - Maranoa	$520,000	19.65	11	5.88	4.59	26.99	1	-28.41162221	150.3685433
